Category ID	Category Name	Number	Name
390	Holiday / Christmas	hol066	Medium Blue Jacket with Light Purple Scarf, Medium Lavender Short Legs, Bright Light Yellow Ponytail and Swept Sideways Fringe (10249)
390	Holiday / Christmas	hol067	Overalls Farmer Green, Dark Tan Hair and Beard (10249)
390	Holiday / Christmas	hol068	Dark Bluish Gray Jacket with Magenta Scarf, White Legs, Dark Orange Hair Ponytail Long with Side Bangs (10249)
390	Holiday / Christmas	hol069	Businessman Pinstriped Jacket and Gold Tie, Light Bluish Gray Legs, Dark Brown Hair Short Tousled with Side Part (10249)
390	Holiday / Christmas	hol070	Octan - Jacket with Red and Green Stripe, Green Short Legs, Red Bandana, Helmet Sports with Vent Holes (10249)
860	Dimensions / The Hobbit and the Lord of the Rings	dim008	Legolas - Dimensions Fun Pack
759	Ninjago	njo181	Droid-Samurai
67	Town / City / Deep Sea Explorers	cty602	Scuba Diver, Female, Flippers, Yellow Airtanks (60096)
67	Town / City / Deep Sea Explorers	cty603	Deep Sea Submariner Female, Dark Orange Hair (60096)
67	Town / City / Deep Sea Explorers	cty605	Deep Sea Submariner Male, Red Cap (60096)
67	Town / City	cty604	Deep Sea Seaplane Pilot (60096)
390	Holiday / Thanksgiving	hol071	Green V-Neck Sweater, Dark Bluish Gray Legs, Light Bluish Gray Short Tousled Hair, Beard (Thanksgiving Pop)
390	Holiday / Thanksgiving	hol072	Female Corset with Gold Panel Front and Lace Up Back Pattern, Red Legs, Dark Bluish Gray Hair with Top Knot Bun (Thanksgiving Mom)
768	Super Heroes / Avengers Age of Ultron	sh212	Hulk - Dark Purple Pants with Dark Red Pattern (5003084)
167	Duplo	47394pb191	Duplo Figure Lego Ville, Male, Blue Legs, Green Top with Pen, Reddish Brown Hair
860	Dimensions / Doctor Who	dim009	The Doctor
759	Ninjago	njo182	Ghost Warrior Ghurka
759	Ninjago	njo183	Ghost Warrior Wail
759	Ninjago	njo184	Jay - Round Torso Emblem, Power Pack (70731)
860	Dimensions / The Lego Movie	dim010	Unikitty - Dimensions Fun Pack
860	Dimensions / Ninjago	dim011	Kai - Dimensions Team Pack
65	Star Wars / Star Wars Episode 4/5/6	sw175b	Princess Leia (White Dress, Light Flesh, Big Eyes)
759	Ninjago	njo185	Zane - Titanium Ninja White
390	Holiday	hol073	Lime Jacket with Wrench and Black and White Checkered Pattern, Short Black Legs, Sports Helmet with Vent Holes
390	Holiday	hol074	Medium Blue Jacket with Light Purple Scarf, Dark Blue Short Legs, Dark Blue Knit Cap
167	Duplo / Spider-Man	47394pb192	Duplo Figure Lego Ville, Spider-Man
65	Star Wars / Star Wars Clone Wars	sw685	Yoda (Clone Wars, White Hair) (Watch Set)
167	Duplo / Spider-Man	47394pb193	Duplo Figure Lego Ville, Green Goblin
65	Star Wars / Star Wars Yoda Chronicles	sw517a	Female Padawan (Yodachron) - Large Eyes
143	(Other)	cty606	Farm Hand, Female, Overalls Blue over V-Neck Shirt, Thin Smile
815	Ultra Agents	uagt036	Electrolyzer
817	LEGO Ideas (CUUSOO) / Doctor Who	idea020	The Eleventh Doctor
817	LEGO Ideas (CUUSOO) / Doctor Who	idea021	The Twelfth Doctor, Purple Coat
817	LEGO Ideas (CUUSOO) / Doctor Who	idea022	Clara Oswald
817	LEGO Ideas (CUUSOO) / Doctor Who	idea023	Weeping Angel
67	Town / City / Hospital	cty608	Paramedic - Red Uniform, Male, Red Short Bill Cap
67	Town / City / Hospital	cty607	Paramedic - Pilot Female, Red Helmet
67	Town / City	cty609	Overalls with Safety Stripe Orange, Orange Legs, Blue Short Bill Cap, Thin Grin
67	Town / City	cty610	Blue Jacket with Pockets and Orange Stripes, Sand Blue Legs, Blue Short Bill Cap, Beard
759	Ninjago	njo186	Kai - Rebooted with Stone Armor
65	Star Wars / Star Wars Episode 1	sw686	Darth Maul (Watch 8020332)
67	Town / City / Police	cty612	Police - Jail Prisoner 92116 Undershirt, Striped Legs, Black Knit Cap
67	Town / City / Police	cty613	Police - Jail Prisoner Shirt with Prison Stripes and Orange Undershirt, Striped Legs, Hair Combed
67	Town / City	cty614	Motorcyclist - Ambulance Plane Passenger
67	Town / City / Race	cty611	Rally Race Car Driver, Airborne Logo (60113)
67	Town / City / Police	cty616	Police - City Officer, Jacket with Dark Blue Tie and Gold Badge, Dark Blue Legs, Dark Blue Cap
67	Town / City / Police	cty615	Police - City Officer, Life Preserver, Orange Sunglasses (60126)
167	Duplo / Disney's Mickey Mouse	47394pb194	Duplo Figure Lego Ville, Mickey Mouse, Jacket, Vest and Bow Tie
167	Duplo / Disney's Mickey Mouse	47394pb195	Duplo Figure Lego Ville, Minnie Mouse, Bright Pink Top
167	Duplo / Castle	47394pb196	Duplo Figure Lego Ville, Male Castle, Dark Bluish Gray Legs, Red and White Chest with Lion on Shield, Bright Light Yellow Hair, Blue Eyes
787	Legends of Chima	loc161	Sir Fangar - Dark Blue Cape
67	Town / City	cty617	Scuba Diver, Male, Blue
768	Super Heroes / Avengers	sh213	Scuba Iron Man
768	Super Heroes / Avengers	sh214	Scuba Captain America
768	Super Heroes / Avengers	sh215	Iron Skull
768	Super Heroes / Avengers	sh216	Hydra Diver
67	Town / City / Police	cty618	Police - Jail Prisoner 18675, Open Shirt, Striped Legs, Gray Knit Cap, Backpack
67	Town / City / Police	cty619	Police - City Officer, Sunglasses, Gray Vest with Radio and Gold Badge, Dark Blue Legs, Dark Blue Cap
67	Town / City / Police	cty620	Police - City Officer Female, Jacket with Dark Blue Tie, Radio and Gold Badge, Dark Blue Legs, Medium Dark Flesh Ponytail and Swept Sideways Fringe
67	Town / City / Police	cty621	Police - City Bandit Male with Brown and Gray Beard, Black Knit Cap
773	Disney Princess / Frozen	dp018	Elsa - Lime Dress (41068)
773	Disney Princess / Frozen	dp019	Anna (41068)
773	Disney Princess / Frozen	dp020	Kristoff (41066)
773	Disney Princess / Frozen	dp021	Snowgie
65	Star Wars / Star Wars Other	sw689	Duros Alliance Fighter, Jetpack (75133)
65	Star Wars / Star Wars Other	sw688	Rebel Trooper, Goggles, Dark Tan Helmet (75133)
65	Star Wars / Star Wars Other	sw687	Rodian Alliance Fighter (75133)
65	Star Wars / Star Wars Other	sw690	Rebel Trooper, Rebel Helmet, Jetpack (75133)
768	Super Heroes / Dawn of Justice	sh217	Batman - Armored (76044)
768	Super Heroes / Dawn of Justice	sh218	Batman - Dark Bluish Suit, Gold Belt, Black Hands, Spongy Cape, Large Bat Logo (76046)
768	Super Heroes / Dawn of Justice	sh219	Superman - Dark Blue Suit, Tousled Hair (76044)
768	Super Heroes / Dawn of Justice	sh220	Superman - Dark Blue Suit, Tousled Hair, Red Boots (76046)
768	Super Heroes / Dawn of Justice	sh221	Wonder Woman - Dark Brown Hair (76046)
768	Super Heroes / Dawn of Justice	sh222	Lex Luthor - Tan Suit (76046)
768	Super Heroes / Dawn of Justice	sh223	LexCorp Henchman 2 - Brown Legs (76045)
768	Super Heroes / Dawn of Justice	sh224	LexCorp Henchman 1 - Black Legs (76045)
768	Super Heroes / Dawn of Justice	sh225	Lois Lane - Black Suit (76046)
768	Super Heroes / Avengers	sh226	Captain Marvel
768	Super Heroes / Avengers	sh227	Hyperion
768	Super Heroes / Avengers	sh228	Space Captain America
768	Super Heroes / Avengers	sh229	Space Iron Man
768	Super Heroes / Avengers	sh230	Thanos
868	Nexo Knights	nex009	Chef Éclair (70317)
868	Nexo Knights	nex010	Clay
868	Nexo Knights	nex004	Aaron - One Clip on Back
868	Nexo Knights	nex017	Moltor
868	Nexo Knights	nex001	Lance (70312 / 70316)
868	Nexo Knights	nex013	Jestro (70316)
868	Nexo Knights	nex003	Flame Thrower
868	Nexo Knights	nex002	Lance Bot (Lancebot) (70312)
868	Nexo Knights	nex012	Crust Smasher - Armor
868	Nexo Knights	nex019	Royal Soldier / Guard
868	Nexo Knights	nex005	Ash Attacker- Orange Horns
868	Nexo Knights	nex021	Ultimate Aaron (70332)
868	Nexo Knights	nex023	Ultimate Clay (70330)
868	Nexo Knights	nex022	Ultimate Beast Master (70334)
67	Town / City / Harbor	cty622	Ferry Captain
67	Town / City / Harbor	cty623	Dark Bluish Gray Jacket with Magenta Scarf, Dark Bluish Gray Legs, Dark Orange Short Hair Swept Sideways (Ferry Passenger)
868	Nexo Knights	nex008	Beast Master (70314)
868	Nexo Knights	nex016	Macy
868	Nexo Knights	nex006	Ava (70324)
868	Nexo Knights	nex018	Queen Halbert (70325)
868	Nexo Knights	nex020	Scurrier - 10 Teeth (70315)
868	Nexo Knights	nex011	Clay Bot (Claybot) (70315)
868	Nexo Knights	nex015	King's Bot
868	Nexo Knights	nex014	King Halbert
868	Nexo Knights	nex007	Axl (70317)
545	FIRST LEGO League	fst021	FIRST LEGO League Trash Trek Male
545	FIRST LEGO League	fst022	FIRST LEGO League Trash Trek Female
65	Star Wars / Star Wars Other	sw691	Imperial Jetpack Trooper (75134)
65	Star Wars / Star Wars Other	sw692	Imperial Shock Trooper (75134)
65	Star Wars / Star Wars Other	sw693	Imperial Officer (75134)
65	Star Wars / Star Wars Episode 7	sw694	First Order Crew Member, Helmet with Insignia (75132)
65	Star Wars / Star Wars Episode 7	sw695	First Order Stormtrooper Heavy Artillery (75132)
65	Star Wars / Star Wars Episode 7	sw696	Resistance Trooper - Tan Jacket, Moustache (75131)
65	Star Wars / Star Wars Episode 7	sw697	Resistance Trooper - Dark Tan Jacket, Frown, Furrowed Eyebrows (75131)
65	Star Wars / Star Wars Episode 7	sw698	Resistance Trooper - Tan Jacket, Frown, Cheek Lines (75131)
65	Star Wars / Star Wars Episode 7	sw699	Resistance Officer -  Headset (75131)
817	LEGO Ideas (CUUSOO) / Doctor Who	idea024	Dalek
65	Star Wars / Star Wars Episode 4/5/6	sw700	C-3PO - Colorful Wires, Decorated Legs
143	(Other)	gen070	LEGO Club Lime Max
67	Town / City / Recreation	cty624	Camper - Female, Tan Legs
67	Town / City / Recreation	cty625	Camper - Male
65	Star Wars / Star Wars Episode 7	sw701	First Order Snowtrooper (75126)
65	Star Wars / Star Wars Rebels	sw702	Imperial Combat Driver (75141)
65	Star Wars / Star Wars Episode 3	sw704	Obi-Wan Kenobi - with Headset (75135)
65	Star Wars / Star Wars Episode 7	sw705	Resistance X-wing Pilot (75125)
65	Star Wars / Star Wars Episode 7	sw703	Maz Kanata (75139)
65	Star Wars / Star Wars Episode 2	sw707	Yoda (Olive Green - 75142)
65	Star Wars / Star Wars Episode 4/5/6	sw708	Hoth Rebel Trooper White Uniform 2
65	Star Wars / Star Wars Episode 4/5/6	sw709	Han Solo - Parka (Hoth) (75138)
65	Star Wars / Star Wars Episode 4/5/6	sw710	Ugnaught (75137)
65	Star Wars / Star Wars Episode 4/5/6	sw711	Boba Fett (75137)
65	Star Wars / Star Wars Episode 4/5/6	sw712	Imperial Probe Droid (75138)
65	Star Wars / Star Wars Rebels	sw713	Wookiee (75129)
860	Dimensions / Legends of Chima	dim012	Laval - Dimensions Fun Pack
860	Dimensions / Legends of Chima	dim013	Cragger - Dimensions Fun Pack
167	Duplo / Duplo, Town	47394pb197	Duplo Figure Lego Ville, Female, Magenta Legs, White Sweater with Blue Pattern, Tan Ponytail Hair, Blue Eyes
65	Star Wars / Star Wars Episode 4/5/6	sw714	Han Solo, Dark Brown Legs (75137)
167	Duplo / Miles From Tomorrowland	47394pb198	Duplo Figure Lego Ville, Miles with Helmet
167	Duplo / Miles From Tomorrowland	47394pb199	Duplo Figure Lego Ville, Miles without Helmet
167	Duplo / Arctic	47394pb200	Duplo Figure Lego Ville, Male, Dark Tan Legs, Reddish Brown Hooded Parka, Brown Eyes
167	Duplo / Arctic	47205pb036	Duplo Figure Lego Ville, Child Girl, White Legs, Red Fair Isle Sweater with Orange Diamonds, Black Pigtails
167	Duplo / Doc McStuffins	47394pb201	Duplo Figure Lego Ville, Female, Dottie McStuffins, Attached Stethoscope
65	Star Wars / Star Wars Episode 7	sw715	First Order General (5004406)
65	Star Wars / Star Wars Episode 7	sw716	Finn (FN-2187)
65	Star Wars / Star Wars Episode 7	sw717	Kylo Ren (75139)
65	Star Wars / Star Wars Episode 7	sw718	Princess Leia (75140)
65	Star Wars / Star Wars Episode 7	sw719	Admiral Ackbar (75140)
67	Town / City / Fire	cty627	Fire - Reflective Stripes with Utility Belt and Flashlight, White Fire Helmet, Peach Lips
67	Town / City / Fire	cty626	Fire - Reflective Stripes with Utility Belt, White Fire Helmet, Breathing Neck Gear with Airtanks, Trans Black Visor, Goatee
67	Town / City / Fire	cty628	Fire - Reflective Stripes with Utility Belt, White Fire Helmet, Breathing Neck Gear with Airtanks, Trans Black Visor, Beard Stubble
67	Town / City / Fire	cty629	Fire - Reflective Stripes with Utility Belt, White Fire Helmet, Breathing Neck Gear with Airtanks, Trans Black Visor, Peach Lips Open Mouth Smile
67	Town / City	cty630	Orange Safety Vest with Reflective Stripes, Blue Legs, Red Construction Helmet, Glasses (TV Tower Technician)
870	Ghostbusters	gb006	Dana Barrett
870	Ghostbusters	gb008	Louis Tully
870	Ghostbusters	gb007	Janine Melnitz
870	Ghostbusters	gb009	Zombie Driver
870	Ghostbusters	gb010	Library Ghost
870	Ghostbusters	gb011	Slimer
870	Ghostbusters	gb005	Dr. Peter Venkman, Printed Arms, Slimed - with Proton Pack
746	Collectible Minifigures / Series 15 Minifigures	col243	Queen - Minifig only Entry
746	Collectible Minifigures / Series 15 Minifigures	col235	Animal Control - Minifig only Entry
746	Collectible Minifigures / Series 15 Minifigures	col242	Jewel Thief - Minifig only Entry
746	Collectible Minifigures / Series 15 Minifigures	col232	Tribal Woman - Minifig only Entry
746	Collectible Minifigures / Series 15 Minifigures	col237	Ballerina - Minifig only Entry
746	Collectible Minifigures / Series 15 Minifigures	col233	Flying Warrior - Minifig only Entry
746	Collectible Minifigures / Series 15 Minifigures	col234	Faun - Minifig only Entry
746	Collectible Minifigures / Series 15 Minifigures	col230	Frightening Knight - Minifig only Entry
746	Collectible Minifigures / Series 15 Minifigures	col241	Wrestling Champion - Minifig only Entry
746	Collectible Minifigures / Series 15 Minifigures	col240	Shark Suit Guy - Minifig only Entry
746	Collectible Minifigures / Series 15 Minifigures	col231	Clumsy Guy - Minifig only Entry
746	Collectible Minifigures / Series 15 Minifigures	col239	Kendo Fighter - Minifig only Entry
746	Collectible Minifigures / Series 15 Minifigures	col229	Astronaut - Minifig only Entry
746	Collectible Minifigures / Series 15 Minifigures	col238	Laser Mech - Minifig only Entry
746	Collectible Minifigures / Series 15 Minifigures	col236	Janitor - Minifig only Entry
746	Collectible Minifigures / Series 15 Minifigures	col228	Farmer - Minifig only Entry
67	Town	twn248	Bank Teller (10251)
67	Town	twn249	Mom, Bright Pink Top with Butterflies and Flowers, Lime Legs (10251)
67	Town	twn250	Child, Red Jacket with Ribbon (10251)
67	Town	twn251	Bank Manager (10251)
67	Town	twn252	Bank Secretary (10251)
143	(Other)	gen071	LEGO Kladno PF 2016 Minifigure
65	Star Wars / Star Wars Episode 3	sw706	R4-P17 - Silver Band around Dome (75135)
34	Space / Futuron	sp125	Futuron Droid - Set 6830
870	Ghostbusters	gb012	Dr. Egon Spengler, Printed Arms - with Proton Pack
870	Ghostbusters	gb013	Dr. Raymond (Ray) Stantz, Printed Arms - with Proton Pack
870	Ghostbusters	gb014	Dr. Winston Zeddemore, Printed Arms - with Proton Pack
868	Nexo Knights	nex027	Monster
771	Friends	frnd135	Friends Emma, Denim Overall Skirt, Dark Pink Top, Bow
868	Nexo Knights	nex028	Lance with Jet Pack (70324)
65	Star Wars	sw527a	R2-D2 (Flat Silver Head, Dark Blue Printing, Lavender Dots)
771	Friends	frnd136	Friends Stephanie, Magenta Layered Skirt, White Top with Stars, Medium Azure Party Hat
67	Town / City / Police	cty631	Police - City Bandit Crook Female, Dark Orange Hair (60130)
67	Town / City / Police	cty632	Police - City Helicopter Pilot, Dark Blue Jumpsuit (60130)
67	Town / City / Police	cty633	Police - City Officer, Zipper Jacket and Badge, Prison Island Police Chief (60130)
771	Friends	frnd137	Friends Olivia, Dark Purple Skirt, Lime Top with Heart Electron Orbitals
809	Juniors / Police	cop056	Police Officer - Juniors (10720)
809	Juniors / Police	jail006	Police - Jail Prisoner 86753 Prison Stripes, Dark Bluish Gray Knit Cap, Scowl (10720)
809	Juniors / Disney Princess	dp022	Cinderella (10729)
809	Juniors / Super Heroes	sh231	Iron Man with Circle on Chest (10721)
759	Ninjago	njo187	Kai - Scabbard, Tousled Hair
65	Star Wars / Star Wars Episode 7	sw720	Resistance Trooper - Dark Tan Jacket, Frown, Cheek Lines (75140)
65	Star Wars / Star Wars Episode 7	sw721	Resistance Trooper - Resistance Logo (75140)
67	Town	twn254	Girl, Denim Jacket, Blue Short Legs (31050)
67	Town	twn253	Deli Owner (31050)
870	Ghostbusters	gb012a	Dr. Egon Spengler, Printed Arms
870	Ghostbusters	gb005a	Dr. Peter Venkman, Printed Arms, Slimed
870	Ghostbusters	gb013a	Dr. Raymond (Ray) Stantz, Printed Arms
870	Ghostbusters	gb014a	Dr. Winston Zeddemore, Printed Arms
771	Friends	frnd139	Friends Mia, Medium Azure Layered Skirt, Light Aqua Top with Flower, Magenta Bow
771	Friends	frnd138	Friends Daniel, Dark Blue Trousers, Orange and Bright Light Yellow Polo Shirt
771	Friends	frnd140	Friends Livi, Medium Azure Layered Skirt, Dark Blue Top with Gold and Medium Azure Curved Stripes
771	Friends	frnd141	Friends Mia, Dark Purple Shorts, Magenta Top with Orange and Dark Purple Stripes
771	Friends	frnd142	Friends Naomi, Magenta Layered Skirt, White Top with Magenta Apron, Bright Pink Flower
771	Friends	frnd143	Friends Stephanie, Medium Lavender Skirt, White Top with Stars, Magenta Bow
771	Friends	frnd144	Friends Olivia, Dark Blue Cropped Trousers, Magenta Top with Yellow and Dark Purple Stripes
860	Dimensions / Doctor Who	dim014	Cyberman - Dimensions Fun Pack
771	Friends	frnd145	Friends Andrea, Light Aqua Layered Skirt, Magenta Vest Top, White Sequined Cloth Skirt, Sunglasses
771	Friends	frnd146	Friends Livi, Dark Purple Skirt, Dark Purple Top with Gold Stars Pattern, Dark Purple Cloth Skirt with Gold Stars, Sunglasses
860	Dimensions	dim015	Doc Brown - Dimensions Fun Pack
768	Super Heroes / Avengers Age of Ultron	sh232	Silver Centurion
860	Dimensions / Super Heroes	dim017	The Joker - Blue Vest, Single Sided Head
860	Dimensions / Ghostbusters	dim016	Dr. Peter Venkman - Dimensions Level Pack
143	(Other)	gen072	Lego Kladno Children's Day 2015 'Health & Safety' Minifigure
868	Nexo Knights	nex029	Aaron Bot
868	Nexo Knights	nex030	Lavaria - Wings
868	Nexo Knights	nex031	Ultimate Macy
868	Nexo Knights	nex032	Ultimate Robin
759	Ninjago	njo188	Clouse - with Hood
868	Nexo Knights	nex033	Scurrier - 6 Teeth
868	Nexo Knights	nex034	Scurrier - 4 Teeth
868	Nexo Knights	nex035	Aaron - Two Clips on Back
572	Legoland Parks	LLP002	LEGOLAND Park Train Conductor, Pinstriped Vest, Red Tie and Pocket Watch Pattern
572	Legoland Parks	LLP003	LEGOLAND Park Male, Dark Blue Plaid Button Shirt Pattern, Dark Tan Hair
572	Legoland Parks	LLP004	LEGOLAND Park Boy, Hooded Sweatshirt with Medium Blue Pocket and Drawstring Front, Yellow Hair (40166)
572	Legoland Parks	LLP005	LEGOLAND Park Female, Dark Purple Blouse with Gold Sash and Flowers Pattern, Dark Brown Hair
67	Town	twn255	Plaid Button Shirt, Dark Tan Legs, Black Tousled Hair
759	Ninjago	njo189	Zane - Skybound
759	Ninjago	njo190	Doubloon - Epaulettes
759	Ninjago	njo191	Clancee - Epaulettes
868	Nexo Knights	nex036	Robin - without Armor
67	Town / City	cty634	Sports Car Driver (30349)
868	Nexo Knights	nex037	Lance - without Helmet
809	Juniors / Super Heroes	sh033a	Loki - Shiny Starched Fabric Cape (10721)
67	Town / City / Fire	cty635	Fire - Reflective Stripes with Utility Belt and Flashlight, White Fire Helmet, Brown Moustache and Goatee
809	Juniors / Disney Princess	dp023	Ariel Mermaid - Crown and Flower in Hair (10723)
9	Castle / Classic Castle	cas082a	Classic - Yellow Castle Knight Blue
9	Castle / Classic Castle	cas083a	Classic - Yellow Castle Knight White Cavalry
9	Castle / Classic Castle	cas084a	Classic - Yellow Castle Knight White
9	Castle / Classic Castle	cas085a	Classic - Yellow Castle Knight Black Cavalry
9	Castle / Classic Castle	cas086a	Classic - Yellow Castle Knight Black
9	Castle / Classic Castle	cas087a	Classic - Yellow Castle Knight Red Cavalry
9	Castle / Classic Castle	cas088a	Classic - Yellow Castle Knight Red
9	Castle / Classic Castle	cas081a	Classic - Yellow Castle Knight Blue Cavalry
768	Super Heroes / Batman Classic TV Series	sh233	Batman - Classic TV Series
768	Super Heroes / Batman Classic TV Series	sh234	Robin - Classic TV Series
768	Super Heroes / Batman Classic TV Series	sh235	Bruce Wayne - Classic TV Series
768	Super Heroes / Batman Classic TV Series	sh236	Dick Grayson - Classic TV Series
768	Super Heroes / Batman Classic TV Series	sh237	Alfred Pennyworth - Classic TV Series
768	Super Heroes / Batman Classic TV Series	sh238	The Joker - Classic TV Series
768	Super Heroes / Batman Classic TV Series	sh239	The Penguin - Classic TV Series
768	Super Heroes / Batman Classic TV Series	sh240	The Riddler - Classic TV Series
768	Super Heroes / Batman Classic TV Series	sh241	Catwoman - Classic TV Series
67	Town / City / Police	cty487a	Police - City Helicopter Pilot, Sunglasses, Black Eyebrows
868	Nexo Knights	nex024	Royal Soldier / Guard - without Armor
771	Friends	frnd148	Friends Stephanie, Dark Purple Skirt, Sand Green Knotted Blouse Top over Magenta and Pink Striped Shirt
771	Friends	frnd149	Friends Emma, Sand Blue Shorts, Magenta Top with Yellow and Dark Purple Stripes
771	Friends	frnd150	Friends Joy, Sand Green Cropped Trousers, Lavender and Dark Purple Vest Top over Bright Light Orange Shirt
843	Elves	elf012	Emily Jones, Dark Tan Shorts
768	Super Heroes / Mighty Micros / Batman II	sh242	Batman - Short Legs
768	Super Heroes / Mighty Micros / Batman II	sh243	Catwoman - Short Legs
768	Super Heroes / Mighty Micros / Batman II	sh244	Robin - Short Legs
768	Super Heroes / Mighty Micros / Batman II	sh245	Bane - Short Legs
768	Super Heroes / Mighty Micros	sh246	The Flash - Short Legs
768	Super Heroes / Mighty Micros / Justice League	sh247	Captain Cold - Short Legs
768	Super Heroes / Mighty Micros / Ultimate Spider-Man	sh248	Spider-Man - Short Legs
768	Super Heroes / Mighty Micros / Ultimate Spider-Man	sh249	Green Goblin - Short Legs
768	Super Heroes / Mighty Micros / Avengers	sh250	Captain America - Short Legs
768	Super Heroes / Mighty Micros / Avengers	sh251	Red Skull - Short Legs
768	Super Heroes / Mighty Micros / Avengers Age of Ultron	sh252	Hulk - Short Legs
768	Super Heroes / Mighty Micros / Avengers Age of Ultron	sh253	Ultron - Short Legs
768	Super Heroes / Batman II	sh260	Harley Quinn - Blue and Red Hands and Pigtails (76053)
768	Super Heroes / Batman II	sh259	Deadshot (76053)
768	Super Heroes / Captain America Civil War	90398pb007	Ant-Man Statuette
768	Super Heroes / Captain America Civil War	sh257	Winter Soldier - Black Hands and Holster
768	Super Heroes / Captain America Civil War	sh255	Agent 13 (76051)
768	Super Heroes / Captain America Civil War	sh258	War Machine - with Shooter (76051)
768	Super Heroes / Captain America Civil War	sh256	Scarlet Witch - Fabric Skirt (76051)
768	Super Heroes / Captain America Civil War	sh254	Iron Man Mark 46 Armor - Partial Circle on Chest (76051)
67	Town / City / Traffic	cty636	Overalls Blue over V-Neck Shirt, Blue Legs, Red Cap with Hole (30348)
876	The Angry Birds Movie	ang001	Chuck (75821)
876	The Angry Birds Movie	ang002	Piggy 1 (75821)
876	The Angry Birds Movie	ang003	Red (75822)
876	The Angry Birds Movie	ang004	Pilot Pig (75822)
876	The Angry Birds Movie	ang005	Red (75823)
876	The Angry Birds Movie	ang006	Matilda (75823)
876	The Angry Birds Movie	ang007	Biker Pig (75823)
876	The Angry Birds Movie	ang008	Red (75824)
876	The Angry Birds Movie	ang009	Stella (75824)
876	The Angry Birds Movie	ang010	Piggy 2 (75824)
876	The Angry Birds Movie	ang011	Piggy 3 (75824)
876	The Angry Birds Movie	ang012	Red (75825)
876	The Angry Birds Movie	ang013	Bomb (75825)
876	The Angry Birds Movie	ang014	Pirate Pig (75825)
876	The Angry Birds Movie	ang015	Leonard (75825)
876	The Angry Birds Movie	ang016	Red (75826)
876	The Angry Birds Movie	ang017	Foreman Pig (75826)
876	The Angry Birds Movie	ang018	Chef Pig (75826)
876	The Angry Birds Movie	ang019	King Pig (75826)
876	The Angry Birds Movie	ang020	Mighty Eagle (75826)
842	Speed Champions	sc018	Ford F150 Raptor Driver
842	Speed Champions	sc019	Ford Model A Hot Rod Driver
842	Speed Champions	sc020	Mechanic / Welder
842	Speed Champions	sc021	Race Official - Dark Red Cap, Blue Jacket
842	Speed Champions	sc023	Chevrolet Corvette Z06 Driver
842	Speed Champions	sc022	Ford Mustang GT Driver
689	Power Miners	pm015a	Rock Monster Large - Geolix (Trans-Neon Green) - 2 Crystals
842	Speed Champions	sc024	Audi R18 Driver
842	Speed Champions	sc025	Audi R8 Driver
768	Super Heroes / Captain America Civil War	sh261	Falcon - Light Bluish Gray and Dark Red Wings (76050)
768	Super Heroes / Captain America Civil War	sh262	Crossbones (76050)
768	Super Heroes / Captain America Civil War	sh263	Black Panther (76047)
768	Super Heroes / Captain America Civil War	sh264	Captain America - Detailed Suit - Dark Brown Eyebrows
842	Speed Champions	sc026	Chevrolet Camaro Drag Race Official
842	Speed Champions	sc027	Chevrolet Camaro Driver
842	Speed Champions	sc028	Chevrolet Camaro Z28 Driver
67	Town / City / Fire	cty637	Fire - Reflective Stripes with Utility Belt, White Fire Helmet, Breathing Neck Gear with Airtanks, Trans Black Visor, Sweat Drops
67	Town / City / Fire	cty638	Fire - Reflective Stripes with Utility Belt, White Fire Helmet, Breathing Neck Gear with Airtanks, Trans Black Visor, Peach Lips Smile
67	Town / City / Fire	cty640	Fire - Reflective Stripes with Utility Belt and Flashlight, Life Jacket Center Buckle, White Helmet, Trans-Black Visor, Peach Lips Open Mouth Smile
67	Town / City / Fire	cty639	Fire - Scuba Diver, Black Flippers, Dark Bluish Gray Scuba Tank, White Helmet, Trans-Light Blue Scuba Mask
67	Town / City / Fire	cty641	Construction Worker - Chest Pocket Zippers, Belt over Dark Gray Hoodie, Dark Blue Legs, Dark Blue Cap with Hole
868	Nexo Knights	nex025	Aaron - No Clip on Back (70325)
759	Ninjago	njo193	Lloyd - Skybound, Armor (70605)
759	Ninjago	njo192	Jay - Skybound, Pirate (70605)
759	Ninjago	njo194	Kai - Skybound with Gold Scabbard
759	Ninjago	njo195	Nadakhan (70605)
759	Ninjago	njo196	Bucko
759	Ninjago	njo197	Flintlocke - Epaulettes
843	Elves	elf014	Naida Riverheart (41172)
153	Fabuland	fab14a	Fabuland Figure Poodle with Black Eyes
843	Elves	elf013	Tidus Stormsurfer
768	Super Heroes / Batman II	sh265	Pirate Batman (book 9781485444547)
153	Fabuland	fab14b	Fabuland Figure Poodle with White Eyes
843	Elves	elf016	Azari Firedancer - Bright Light Orange
843	Elves	elf017	Sira Copperbranch Sky Captain
843	Elves	elf018	Farran Leafshade, Reddish Brown Trousers (41176)
843	Elves	elf015	Aira Windwhistler - Dark Purple (41176)
759	Ninjago	njo198	Kai - Skybound
860	Dimensions / Ghostbusters	dim018	Stay Puft Bibendum Chamallow - Dimensions Fun Pack
759	Ninjago	njo199	Cole - Skybound (70599)
781	Monster Fighters	mof001a	Mummy - NON Glow in Dark Pattern
625	Lego Brand Store	tls089	Lego Brand Store Male, KidsFest Torso, Red Hat and Legs (no back printing) - Lego Store at KidsFest
